,means,stds,Initial_Entropy,iteration
0,0.09935064935064936,0.18236781487470796,47.65217571471567,0
1,0.09887445887445888,0.17906814296195003,45.08945221688349,1
2,0.0973160173160173,0.18022996290016643,45.91370226574991,2
3,0.1022077922077922,0.17994195824640205,47.087100576768385,3
4,0.09445887445887446,0.17944970426455967,45.12499720831696,4
5,0.09108225108225108,0.1744208653126239,44.10339560118665,5
6,0.08666666666666667,0.1677290813575414,42.95443216444588,6
7,0.08696969696969697,0.1763565699778918,39.67492499172313,7
8,0.08337662337662338,0.17342945512152752,38.33658016708449,8
9,0.0858874458874459,0.17071777517336376,38.85305192435676,9
10,0.08822510822510823,0.17245831787481017,38.14400836720367,10
11,0.07251082251082251,0.16317127382443264,38.6628000105989,11
12,0.07774891774891775,0.17015691048893788,34.60943525337149,12
13,0.07961038961038962,0.16938474014823857,32.100904956163085,13
14,0.07363636363636364,0.16525129040560094,35.12522924115672,14
15,0.0764069264069264,0.16905284592082337,35.420274277540344,15
16,0.07380952380952381,0.16129142803565819,33.788733894240224,16
17,0.07727272727272728,0.1660357993289271,35.191819047065806,17
18,0.07770562770562771,0.17686891938284013,32.4191770741071,18
19,0.07696969696969698,0.17016517043423576,33.18381799654233,19
20,0.06935064935064934,0.1602973778307218,33.91856930083274,20
21,0.06822510822510823,0.16222975923310878,30.628947617873646,21
22,0.06385281385281386,0.15318934038383267,28.85326707573236,22
23,0.061645021645021655,0.147460096470108,27.674159301014935,23
24,0.0664069264069264,0.154616096966656,27.61569673205359,24
25,0.0600865800865801,0.1458932520329062,27.180112259010027,25
26,0.06255411255411256,0.15203942689832708,25.87804536452957,26
27,0.05956709956709957,0.14434741505679563,26.397236633207637,27
28,0.05692640692640693,0.1441217280847598,25.091057199524734,28
29,0.05688311688311688,0.14414933100219465,24.556728748902913,29
30,0.05696969696969697,0.14441820567139518,23.829195237825424,30
31,0.05848484848484849,0.16146742795347957,23.170130264201994,31
32,0.05632034632034632,0.1539799882198152,21.188290926409238,32
33,0.05181818181818181,0.153217107705582,21.329149417923716,33
34,0.05186147186147186,0.15587068076339164,19.505725119835198,34
35,0.04852813852813853,0.14185077774766403,19.594810091128757,35
36,0.04878787878787878,0.1475405968940891,18.756035686951158,36
37,0.0464069264069264,0.1439504145766409,17.314760438428994,37
38,0.042467532467532466,0.13461655511573345,17.812814706195443,38
39,0.04519480519480519,0.14690112459036667,17.13751941715576,39
40,0.045497835497835495,0.14571688360816362,17.369925244851963,40
41,0.04125541125541125,0.13777351278709804,15.207229663617193,41
42,0.040606060606060604,0.14237799746591207,15.379352310353996,42
43,0.041558441558441565,0.13962595302358521,14.087650181393371,43
44,0.039264069264069265,0.13950709289753863,13.488311789040232,44
45,0.03792207792207792,0.13982986875681475,12.429208290752246,45
46,0.039307359307359305,0.1420915072738237,12.751124788788676,46
47,0.038614718614718616,0.14064102949460294,12.77105575525676,47
48,0.03731601731601731,0.13421143638626887,13.28848718326837,48
49,0.03870129870129871,0.13674969059234196,12.902472072248063,49
50,0.038658008658008655,0.14018361463625045,12.97149976960054,50
51,0.03831168831168832,0.1408391910732636,12.484283297407526,51
52,0.037359307359307356,0.140325675272367,12.388863352704925,52
53,0.04021645021645021,0.1521887808308341,11.927320123444838,53
54,0.035627705627705626,0.13238543986006787,11.601434014146491,54
55,0.03619047619047619,0.13619516838706516,11.731611312774014,55
56,0.03744588744588744,0.14045062100952546,11.416301965947088,56
57,0.035887445887445885,0.13386678578310884,11.46888936117402,57
58,0.033939393939393936,0.12679729795411201,11.87855287447422,58
59,0.03207792207792208,0.11965684335597361,12.200165235110973,59
60,0.03194805194805195,0.11944720032313969,12.040539878896162,60
61,0.03168831168831169,0.11992496857823892,12.567726840603662,61
62,0.031385281385281384,0.12661693105288022,11.923952605640032,62
63,0.029696969696969694,0.12082112261716055,10.444556568887824,63
64,0.027922077922077918,0.12026670573453134,10.23241811759595,64
65,0.028441558441558438,0.12197577931879919,10.06899944650627,65
66,0.027705627705627702,0.12082479861216787,9.542693070274057,66
67,0.027705627705627706,0.10587675557423513,9.644604973829377,67
68,0.029307359307359306,0.11929970947898964,11.027251544283118,68
69,0.027316017316017318,0.11393276536989204,10.01203308412591,69
70,0.023506493506493507,0.09583218874362005,9.790787232961417,70
71,0.024285714285714285,0.09889119349515771,10.208907018232843,71
72,0.025281385281385283,0.10507380852480715,9.472225938594143,72
