,means,stds,Initial_Entropy,iteration
0,0.10108225108225109,0.18112956589603443,47.65217571471567,0
1,0.09701298701298702,0.17978629643398866,46.14810421589216,1
2,0.09441558441558441,0.18116381938482,44.53662772675173,2
3,0.09406926406926407,0.1789407855305722,46.071465290719594,3
4,0.08961038961038963,0.1720422898663163,41.84314991698648,4
5,0.08857142857142858,0.16523928040794075,43.379998211389534,5
6,0.08636363636363636,0.16910696753798687,43.19604836485616,6
7,0.09402597402597403,0.18344651182830748,42.45553862208455,7
8,0.09242424242424244,0.18288740443876433,40.278167154435664,8
9,0.08991341991341993,0.18232977910381082,38.975399829051426,9
10,0.0945021645021645,0.18178429904861507,38.73835841968131,10
11,0.09177489177489179,0.18488293118629398,42.21607060470149,11
12,0.09138528138528139,0.1833521050203597,38.16545661395485,12
13,0.09281385281385282,0.18323772787372325,39.953287204070904,13
14,0.09372294372294372,0.1831919754334124,39.10171035866419,14
15,0.09043290043290043,0.1883392525977436,40.57694612978324,15
16,0.08857142857142858,0.1884434827651529,36.395747432509296,16
17,0.09341991341991343,0.19173843868021084,38.45549051154071,17
18,0.09095238095238094,0.19150339904289015,36.52583870807212,18
19,0.08961038961038963,0.19305770322671115,35.598486987223524,19
20,0.09575757575757576,0.19451841324655758,34.23894587290611,20
21,0.09411255411255412,0.18401008199360896,39.11758858875687,21
22,0.09316017316017315,0.18856938132686332,38.16309622477421,22
23,0.09160173160173161,0.18672510710857068,38.02531763647909,23
24,0.09303030303030303,0.1934610578382848,36.36813777003887,24
25,0.09385281385281385,0.18789643223150615,35.15536136632876,25
26,0.07008658008658009,0.15014276421708025,34.95365470388747,26
27,0.07441558441558441,0.15791794822579416,32.47990532874797,27
28,0.07415584415584417,0.1613580137862139,31.616195650919,28
29,0.07311688311688312,0.16187692192986777,31.888504041899296,29
30,0.07662337662337662,0.16095448838824394,30.907410885584557,30
31,0.07242424242424243,0.16079944250838113,32.06699953740163,31
32,0.07246753246753247,0.15974673551791255,31.019304624747946,32
33,0.06831168831168831,0.15263687432763062,29.671437187414956,33
34,0.06852813852813852,0.15955429760287845,28.939237021227736,34
35,0.07095238095238096,0.16084719532291764,28.865232788048083,35
36,0.07125541125541125,0.15941907432486585,28.883391130186798,36
37,0.06870129870129871,0.15940922303280874,28.402770724213568,37
38,0.06463203463203462,0.1549855980314267,28.687732005980223,38
39,0.06376623376623376,0.15397227187017506,27.32447270548949,39
40,0.0667965367965368,0.1610279403201935,28.01941476666958,40
41,0.06523809523809523,0.15462511437227874,26.714677375938294,41
42,0.06316017316017317,0.15322497216014272,25.570550560582113,42
43,0.06476190476190477,0.16345249524688354,24.48660375442381,43
44,0.06346320346320346,0.16379997089192871,24.4751946187073,44
45,0.0654112554112554,0.16366918290184404,25.49135517616401,45
46,0.0635930735930736,0.1606684864851458,24.50012560016807,46
47,0.06134199134199135,0.1558121299464801,23.87418373416145,47
48,0.06350649350649351,0.15917073710612753,24.40246745878642,48
49,0.05844155844155844,0.15517674549416224,24.917069760241866,49
50,0.059350649350649355,0.15572762598604442,22.784218573450637,50
51,0.06333333333333332,0.1636982406659094,22.23098266364577,51
52,0.05848484848484849,0.1546979978850805,21.77770138241813,52
53,0.05458874458874459,0.14887654216961332,22.196946643113428,53
54,0.05502164502164503,0.148760752338293,21.52493603799916,54
55,0.05380952380952381,0.14652168580610025,21.49502704653073,55
56,0.053549783549783556,0.1517072993117184,20.71156651144557,56
57,0.050822510822510825,0.13745276595938782,20.35897954907441,57
58,0.051255411255411255,0.13983812426822967,19.94217989142703,58
59,0.05333333333333334,0.14608206987844585,20.520822763645462,59
60,0.053376623376623376,0.144557336454424,20.35391291883183,60
61,0.04943722943722944,0.1364615741202321,19.58759746990677,61
62,0.055844155844155856,0.1534849202177338,19.712981362649117,62
63,0.04688311688311688,0.13887856111223715,19.52810563981858,63
64,0.04264069264069264,0.13406868397863342,18.465650149956822,64
65,0.04199134199134199,0.13593485807299244,16.00853842564257,65
66,0.0438961038961039,0.14067083414089065,15.85289384791954,66
67,0.04177489177489178,0.1328960192168659,15.798441890080706,67
68,0.03813852813852814,0.12026125181762709,15.49028428311394,68
69,0.03813852813852814,0.12681751499164512,14.137262328150566,69
70,0.038874458874458874,0.1290442281191002,15.565315808207753,70
71,0.03831168831168831,0.12933130646939411,14.468546098423523,71
72,0.035194805194805195,0.11910136527810769,14.617475242247128,72
73,0.03489177489177489,0.12355436426131855,15.119340893263432,73
74,0.030562770562770562,0.11256603333475977,12.796352166181064,74
75,0.032813852813852816,0.11856776964494077,12.508610043422504,75
76,0.03142857142857143,0.12087753760353236,12.705289181740184,76
77,0.027316017316017318,0.10545584272618852,11.865614929777687,77
78,0.026753246753246755,0.10187984041702258,11.609092241380857,78
79,0.021731601731601734,0.08599575544008851,12.348632326999915,79
80,0.022727272727272728,0.09069194846257636,9.739390398833653,80
81,0.018874458874458877,0.07996501830704295,9.314328048565486,81
82,0.01991341991341991,0.08062521568542629,8.806116896027266,82
83,0.018614718614718615,0.08006914517134928,9.374744418754872,83
84,0.01904761904761905,0.07986434592321107,9.216656581716759,84
85,0.0187012987012987,0.08152258841913572,9.953891111811101,85
86,0.0187012987012987,0.08480715045841446,9.124523411430825,86
87,0.019090909090909092,0.09093333010187175,8.673850708154555,87
88,0.02,0.08596787882968958,8.695272894071405,88
89,0.017316017316017316,0.08087551041572491,8.661084388274112,89
90,0.016883116883116882,0.0811859029665957,8.892341907528735,90
91,0.017835497835497836,0.0799219789706665,8.16778243540919,91
92,0.01787878787878788,0.07995833888327296,8.081165651882031,92
93,0.020129870129870133,0.08377190490551283,8.113560905434843,93
94,0.019740259740259742,0.08752450282979922,8.168579696956,94
95,0.018268398268398267,0.07982414002252007,7.985687030976522,95
96,0.020606060606060603,0.08973060092571447,8.89957626007375,96
97,0.02077922077922078,0.08984497808839681,9.099509876858587,97
98,0.018571428571428572,0.08360980729743468,9.192186207472032,98
99,0.022121212121212118,0.09434808458679715,8.484595677293544,99
100,0.020995670995670995,0.08979223241965166,8.86411259123309,100
101,0.022077922077922082,0.09886810921150897,8.825597007768575,101
102,0.020995670995670995,0.09714698542824948,8.850640663504093,102
103,0.024588744588744587,0.10663154042984307,8.14610332011472,103
104,0.02393939393939394,0.1055087684650395,9.3912932318484,104
105,0.025324675324675323,0.10754543285076819,9.095488084901199,105
106,0.026017316017316015,0.1083472038553484,8.666542911509277,106
107,0.023896103896103894,0.1027646726759169,9.2833591475834,107
108,0.021904761904761906,0.09824789533808459,8.700492863657155,108
109,0.023290043290043284,0.10238074187946838,8.059532485289377,109
110,0.019783549783549785,0.09408224221827916,8.226540758005724,110
111,0.02008658008658009,0.09585790052276962,7.726690030253634,111
112,0.018484848484848486,0.09804075698489813,6.974850265521453,112
113,0.018225108225108227,0.0928894584481423,6.598513687166465,113
114,0.01883116883116883,0.09906018144534404,6.938430521765132,114
115,0.019437229437229437,0.0993273228045911,6.968434006097806,115
